ID	Barcode	Title	Authors	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	User
"1554553393"	"9924644557"	"Do You Know Komodo Dragons?"	"Bergeron, Alain M"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.95"	"$0.69"	"$0.69"	"$0.00"	"08-16-2014"	"08-16-2014"	"01-01-0001"	"Unknown"
"1554553369"	"9924644522"	"Do You Know Dinosaurs?"	"Bergeron, Alain M"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.95"	"$0.69"	"$0.69"	"$0.00"	"08-16-2014"	"08-16-2014"	"01-01-0001"	"Unknown"
"1554553385"	"9924644514"	"Do You Know Hyenas?"	"Bergeron, Alain M"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.95"	"$0.69"	"$0.69"	"$0.00"	"08-16-2014"	"08-16-2014"	"01-01-0001"	"Unknown"
"1554553377"	"9924644484"	"Do You Know Praying Mantises?"	"Bergeron, Alain M"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.95"	"$0.69"	"$0.69"	"$0.00"	"08-16-2014"	"08-16-2014"	"01-01-0001"	"Unknown"
"0545670160"	"9924644115"	"101 Hidden Animals"	"Berger, Melvin; Gilda Berger"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.00"	"$0.00"	"$0.00"	"08-16-2014"	"08-16-2014"	"01-01-0001"	"Unknown"
"043967901X"	"9924647858"	"Arctic Animals"	"Berger, Melvin; Gilda Berger"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.00"	"$0.00"	"$0.00"	"$0.00"	"08-17-2014"	"08-17-2014"	"01-01-0001"	"Unknown"
"0439679001"	"9924647831"	"Antarctic Animals"	"Berger, Melvin; Gilda Berger"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.00"	"$0.00"	"$0.00"	"$0.00"	"08-17-2014"	"08-17-2014"	"01-01-0001"	"Unknown"
"0439678986"	"9924649680"	"Migration (Time to Discover Scholastic Readers)"	"Melvin and Gilda Berger"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$3.00"	"$0.42"	"$0.42"	"$0.00"	"08-17-2014"	"08-17-2014"	"01-01-0001"	"Unknown"
"0956028438"	"9924698991"	"Dogs of the World: Kit and Willy's Ultimate Guide Books to Everything"	"Zebedee, Helm"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"08-21-2014"	"08-21-2014"	"01-01-0001"	"Unknown"
"0531085309"	"9924781902"	"Animal Architecture"	"Dewey, Jennifer"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$1.08"	"$1.08"	"$0.00"	"08-29-2014"	"08-29-2014"	"01-01-0001"	"Unknown"
"0802736181"	"9924796470"	"Super Sniffers: Dog Detectives on the Job"	"Hinshaw Patent, Dorothy"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$1.08"	"$1.08"	"$0.00"	"08-31-2014"	"08-31-2014"	"01-01-0001"	"Unknown"
"1554553164"	"9924796640"	"5 Elephants"	"Laidlaw, Rob"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.95"	"$1.19"	"$1.19"	"$0.00"	"08-31-2014"	"08-31-2014"	"01-01-0001"	"Unknown"
"0939481022"	"9924854942"	"A Pony's Tale: A Year in the Life of a Foal"	"Allaby, Michael; Jane Burton; Kim Taylor"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$4.50"	"$0.00"	"$0.00"	"$0.00"	"09-06-2014"	"09-06-2014"	"01-01-0001"	"Unknown"
"0811848302"	"9924898311"	"Bruno Munari's Zoo"	"Munari, Bruno"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"09-10-2014"	"09-10-2014"	"01-01-0001"	"Unknown"
"1770854592"	"9924927850"	"Creatures of the Night"	"Bedoyere, Camilla"	"Used - Good"	"CHILDREN-ANIMALS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"09-12-2014"	"09-12-2014"	"01-01-0001"	"Unknown"
"1432964879"	"9924599160"	"A Colony of Ants: and Other Insect Groups (Animals in Groups)"	"Claybourne, Anna"	"New"	"CHILDREN-ANIMALS"	" "	"1"	"$8.99"	"$5.12"	"$1.26"	"$0.00"	"08-12-2014"	"08-12-2014"	"08-12-2014"	"Unknown"
"0811848302"	"9913588545"	"Bruno Munari's Zoo"	"Munari, Bruno"	"New"	"CHILDREN-ANIMALS"	"SECTION"	"1"	"$16.19"	"$8.10"	"$0.00"	"$0.00"	"06-16-2011"	"06-16-2011"	"06-13-2014"	"Unknown"
"0763649090"	"9913588758"	"Can We Save the Tiger?"	"Jenkins, Martin; (Illustrator) Vicky White"	"New"	"CHILDREN-ANIMALS"	"SECTION"	"1"	"$15.29"	"$9.17"	"$0.00"	"$0.00"	"06-16-2011"	"06-16-2011"	"06-23-2011"	"Unknown"
"1452103062"	"9916738130"	"Boo: The Life of the World's Cutest Dog"	"Lee, J.H.; (Photography) Gretchen LeMaistre"	"New"	"CHILDREN-ANIMALS"	"SECTION"	"3"	"$11.65"	"$5.83"	"$0.00"	"$0.00"	"05-08-2012"	"10-10-2012"	"07-21-2014"	"Unknown"
"1452110662"	"9922756951"	"Birds of a Feather"	"Gervais, Bernadette; Francesco Pittau"	"New"	"CHILDREN-ANIMALS"	"SECTION"	"1"	"$22.49"	"$11.25"	"$0.00"	"$0.00"	"02-03-2014"	"02-03-2014"	"07-29-2014"	"Unknown"
"1426314922"	"9923503186"	"National Geographic Kids Mission: Lion Rescue: All About Lions and How to Save Them"	"Blewett, Ashlee Brown"	"New"	"CHILDREN-ANIMALS"	"SECTION"	"3"	"$11.69"	"$7.01"	"$0.00"	"$0.00"	"04-18-2014"	"04-18-2014"	"07-29-2014"	"Unknown"
"0547978995"	"9922972816"	"Aviary Wonders Inc. Spring Catalog and Instruction Manual"	"Samworth, Kate"	"New"	"CHILDREN-ANIMALS"	"2KID9"	"6"	"$16.19"	"$9.00"	"$0.00"	"$0.00"	"02-25-2014"	"02-25-2014"	"08-27-2014"	"Unknown"
"1426314949"	"9923384187"	"National Geographic Kids Mission: Wolf Rescue: All About Wolves and How to Save Them"	"Jazynka, Kitson"	"New"	"CHILDREN-ANIMALS"	"2KID9"	"3"	"$11.69"	"$7.01"	"$0.00"	"$0.00"	"04-07-2014"	"04-07-2014"	"06-10-2014"	"Unknown"
"0763671223"	"9923384292"	"Information Graphics: Animal Kingdom"	"Rogers, Simon"	"New"	"CHILDREN-ANIMALS"	"2KID9"	"4"	"$16.19"	"$0.00"	"$0.00"	"$0.00"	"04-07-2014"	"08-29-2014"	"07-27-2014"	"Unknown"
"0763675083"	"9924875230"	"Animalium: Jenny Broom (Welcome to the Museum)"	"Broom, Jenny; (Illustrator) Katie Scott"	"New"	"CHILDREN-ANIMALS"	"2KID9"	"5"	"$31.50"	"$18.90"	"$0.00"	"$0.00"	"09-08-2014"	"09-08-2014"	"09-12-2014"	"Unknown"
"1607101386"	"9919273090"	"Amazing Animals: Sticker Activity Book (Animal Lives)"	"Higgins-cooper, Lynn"	"Used - Very Good"	"CHILDREN-ANIMALS"	"SECTION"	"2"	"$5.95"	"$2.49"	"$0.00"	"$0.00"	"02-05-2013"	"02-05-2013"	"04-22-2014"	"Unknown"
"1452101205"	"9923879542"	"A Strange Place to Call Home: The World's Most Dangerous Habitats & the Animals That Call Them Home"	"Singer, Marilyn; (Illustrator) Ed Young"	"Used - Very Good"	"CHILDREN-ANIMALS"	"SECTION"	"2"	"$7.95"	"$3.00"	"$0.00"	"$0.00"	"05-30-2014"	"05-30-2014"	"07-10-2014"	"Unknown"
"0805075577"	"9921972790"	"Vulture View"	"Sayre, April Pulley,  Steve Jenkins, (Illustrator)"	"Used - Very Good"	"CHILDREN-ANIMALS"	"2KID9"	"5"	"$6.95"	"$2.50"	"$0.00"	"$0.00"	"11-12-2013"	"11-12-2013"	"07-09-2014"	"Unknown"
"0395726646"	"992427640X"	"Big and Little"	"Jenkins, Steve"	"Used - Very Good"	"CHILDREN-ANIMALS"	"2KID9"	"6"	"$7.95"	"$3.20"	"$0.00"	"$0.00"	"07-10-2014"	"07-10-2014"	"07-22-2014"	"Unknown"
""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
